"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"SBIN","N2","17-Jul-2020","      10701.00","      10704.00","      10719.00","      10665.00","      10695.00","      10696.38","      10695.81","        127","             1358368.31","         38","        123","         96.85"
"SBIN","N5","17-Jul-2020","      10798.84","      10800.00","      10820.00","      10781.00","      10820.00","      10814.03","      10800.40","        998","            10778800.01","        184","        797","         79.86"
"SBIN","N6","17-Jul-2020","      10770.00","      10900.00","      10900.00","      10900.00","      10900.00","      10900.00","      10900.00","          1","               10900.00","          1","          1","        100.00"
"SBIN","EQ","20-Jul-2020","        188.20","        190.00","        193.25","        188.75","        190.55","        190.75","        191.29","   45680606","          8738355818.25","     232252","    7614254","         16.67"
"SBIN","N2","20-Jul-2020","      10696.38","      10700.00","      10714.90","      10700.00","      10712.00","      10712.45","      10709.91","        339","             3630660.85","         45","        324","         95.58"
"SBIN","N5","20-Jul-2020","      10814.03","      10832.00","      10832.00","      10800.00","      10819.00","      10819.98","      10816.17","        969","            10480869.77","        135","        767","         79.15"
"SBIN","N6","20-Jul-2020","      10900.00","      10800.00","      10800.00","      10765.00","      10765.00","      10767.22","      10772.73","         11","              118500.00","          4","         11","        100.00"
"SBIN","EQ","21-Jul-2020","        190.75","        192.45","        196.20","        191.50","        194.50","        194.40","        194.00","   59286092","         11501760802.10","     274154","   14017289","         23.64"
"SBIN","N2","21-Jul-2020","      10712.45","      10700.00","      10725.00","      10700.00","      10725.00","      10713.43","      10710.88","        183","             1960090.51","         29","        183","        100.00"
"SBIN","N5","21-Jul-2020","      10819.98","      10825.00","      10835.00","      10810.00","      10833.99","      10829.12","      10821.63","       1044","            11297781.15","        168","        965","         92.43"
"SBIN","N6","21-Jul-2020","      10767.22","      10750.00","      10800.00","      10750.00","      10800.00","      10800.00","      10772.22","         45","              484750.00","          2","         45","        100.00"
"SBIN","EQ","22-Jul-2020","        194.40","        195.70","        196.75","        190.10","        192.15","        192.00","        192.70","   62276770","         12000996123.35","     265443","    9648381","         15.49"
"SBIN","N2","22-Jul-2020","      10713.43","      10729.00","      10750.00","      10706.00","      10719.80","      10719.90","      10725.39","         76","              815129.28","         27","         75","         98.68"
"SBIN","N5","22-Jul-2020","      10829.12","      10825.00","      10831.00","      10810.00","      10815.50","      10820.41","      10820.74","       1069","            11567375.10","        173","       1014","         94.86"
"SBIN","EQ","23-Jul-2020","        192.00","        192.40","        199.10","        191.15","        198.25","        198.25","        195.98","   70802269","         13875536349.75","     303119","   15316728","         21.63"
"SBIN","N2","23-Jul-2020","      10719.90","      10720.00","      10722.00","      10700.00","      10705.00","      10702.39","      10702.98","        280","             2996833.88","         62","        280","        100.00"
"SBIN","N5","23-Jul-2020","      10820.41","      10833.00","      10833.00","      10815.00","      10824.00","      10820.49","      10820.76","        749","             8104749.66","        131","        742","         99.07"
"SBIN","EQ","24-Jul-2020","        198.25","        195.70","        196.30","        190.65","        191.95","        191.95","        192.79","   65266228","         12582576674.65","     277739","   12514462","         19.17"
"SBIN","N2","24-Jul-2020","      10702.39","      10701.10","      10712.99","      10690.01","      10710.00","      10709.28","      10698.96","        140","             1497854.00","         42","        134","         95.71"
"SBIN","N5","24-Jul-2020","      10820.49","      10818.50","      10824.00","      10815.00","      10815.00","      10819.29","      10818.98","        764","             8265697.47","        112","        724","         94.76"
"SBIN","N6","24-Jul-2020","      10800.00","      10661.10","      10725.00","      10661.00","      10700.00","      10700.00","      10694.88","         21","              224592.50","          9","         19","         90.48"
"SBIN","EQ","27-Jul-2020","        191.95","        193.00","        193.20","        186.50","        187.30","        187.15","        188.31","   50714366","          9550261761.80","     253742","    8591985","         16.94"
"SBIN","N2","27-Jul-2020","      10709.28","      10710.00","      10760.00","      10680.00","      10691.50","      10701.55","      10734.55","        156","             1674590.32","         36","        122","         78.21"
"SBIN","N5","27-Jul-2020","      10819.29","      10819.29","      10832.99","      10800.00","      10824.00","      10822.96","      10822.61","       1098","            11883229.10","        113","       1047","         95.36"
"SBIN","N6","27-Jul-2020","      10700.00","      10660.00","      10700.00","      10660.00","      10700.00","      10700.00","      10664.44","          9","               95980.00","          2","          9","        100.00"
"SBIN","EQ","28-Jul-2020","        187.15","        188.00","        190.50","        185.75","        188.75","        189.45","        188.19","   51490418","          9689854836.75","     218359","    8122193","         15.77"
